"","lat","lon"
"749",43.3616211,-80.3144276
"750",41.8781136,-87.6297982
"751",39.7047095,-105.0813734
"752",51.253775,-85.323214
"753",40.3025907,-74.511172
"754",40.6022939,-75.4714098
"755",33.7489954,-84.3879824
"756",41.6717648,-72.9492703
"757",40.4406248,-79.9958864
"758",41.8781136,-87.6297982
"759",40.8971942,16.8454361
"760",39.7500678,-84.2077968
"761",52.6483303,19.0677357
"762",39.4142688,-77.4105409
"763",43.653226,-79.3831843
"764",33.9562149,-83.9879625
"765",30.267153,-97.7430608
"766",33.7489954,-84.3879824
"767",38.9071923,-77.0368707
"768",40.7127753,-74.0059728
"769",33.7489954,-84.3879824
"770",38.9120704,-77.4985673
"771",38.5976262,-80.4549026
"772",20.6596988,-103.3496092
"773",35.052565,-97.9364326
"774",29.4241219,-98.4936282
"775",30.3321838,-81.655651
"776",39.0997265,-94.5785667
"777",41.8781136,-87.6297982
"778",41.8781136,-87.6297982
"779",41.8781136,-87.6297982
"780",42.3600825,-71.0588801
"781",40.7127753,-74.0059728
"782",27.950575,-82.4571776
"783",39.9525839,-75.1652215
"784",43.0389025,-87.9064736
"785",44.6819866,-63.744311
"786",39.8842304,-82.7535049
"787",39.2320029,-84.3782734
"788",40.7127753,-74.0059728
"789",42.974536,-82.4065901
"790",40.8932469,-74.0116536
"791",40.8932469,-74.0116536
"792",-27.4697707,153.0251235
"793",39.7392358,-104.990251
"794",38.9071923,-77.0368707
"795",39.1031182,-84.5120196
"796",41.0997803,-80.6495194
"797",33.2098407,-87.5691735
"798",41.0167639,-74.2057011
"799",38.9517053,-92.3340724
"800",39.3702773,-94.7824609
"801",36.778261,-119.4179324
"802",54.597285,-5.93012
"803",35.7595731,-79.0192997
"804",36.0956918,-79.4377991
"805",34.1781719,-82.3790147
"806",41.49932,-81.6943605
"807",33.4255104,-111.9400054
"808",36.2139814,-83.2948922
"809",39.0997265,-94.5785667
"810",40.4406248,-79.9958864
"811",39.1434406,-77.2013705
"812",43.2557206,-79.8711024
"813",39.7392358,-104.990251
"814",39.1031182,-84.5120196
"815",29.7604267,-95.3698028
"816",33.836081,-81.1637245
"817",44.3148443,-85.6023643
"818",41.6032207,-73.087749
"819",38.8462236,-77.3063733
"820",40.1416782,-75.1926937
"821",43.0389025,-87.9064736
"822",52.486243,-1.890401
"823",32.7814699,-117.0040719
"824",41.8084314,-72.2495231
"825",35.9940329,-78.898619
"826",42.3648007,-71.0537232
"827",42.3600825,-71.0588801
"828",42.3600825,-71.0588801
"829",38.984652,-77.0947092
"830",37.4019918,-86.8758256
"831",31.3271189,-89.2903392
"832",26.3683064,-80.1289321
"833",40.2276709,-74.0381143
"834",33.5185892,-86.8103567
"835",39.4183689,-92.4382367
"836",36.778261,-119.4179324
"837",39.2903848,-76.6121893
"838",47.6101497,-122.2015159
"839",31.9685988,-99.9018131
"840",47.639674,6.863849
"841",36.0726354,-79.7919754
"842",34.9495672,-81.9320482
"843",40.7127753,-74.0059728
"844",42.3600825,-71.0588801
"845",35.5942137,-105.2227978
"846",40.6781784,-73.9441579
"847",35.9940329,-78.898619
"848",38.7188716,-77.1542684
"849",41.5236437,-90.5776367
"850",36.0998596,-80.244216
"851",34.033625,-117.0430865
"852",36.1626638,-86.7816016
"853",43.653226,-79.3831843
"854",41.8781136,-87.6297982
"855",41.1282178,-101.7203993
"856",38.7742826,-76.0763305
"857",43.2557206,-79.8711024
"858",42.3667625,-71.3031132
"859",52.2296756,21.0122287
"860",42.2809285,-71.2377548
"861",38.9108325,-75.5276699
"862",40.7989473,-81.378447
"863",39.1031182,-84.5120196
